id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
Gene 21,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.052143,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036
Gene 22,13.352595,13.728492,12.505224,12.908878,12.738185,12.155706,12.147304,12.563036,12.310664,11.996563,13.321933,13.332651,12.234794,11.995271,12.054528,13.424035,12.782223,13.023603,12.543599,12.9669,12.733994,12.696237,12.496202,12.038993,13.259193,12.458311,12.25995,12.360481,12.428072,13.23864,13.097672,12.838472,13.10941,13.457822,11.876517,12.367966,13.27881,13.473548,11.699515,12.605516,13.433016,13.3045,13.284266,13.34427,12.935722,12.721185,12.34676,11.859492,11.935509,11.964724,13.463799,11.571637,13.013134,13.218591,13.513291,13.520299,13.807452,12.799988,12.776577,12.991452,12.858064,13.25378,12.854728,13.621241,12.616551,12.536216,14.504328,12.522594,13.347199,13.772023,13.852948,12.844199,13.633167,13.168643,13.624955,13.003997,13.974838,11.867154,12.996579,12.314084,12.793567,13.227418,13.303564,13.204376,13.351633,12.76484,12.201279,13.384938,12.474946,11.974601,13.569907,13.324351,11.78539,12.614287,12.140865,12.430286,12.53849,13.440852,13.365403,13.027247,13.499865,13.820379,13.206719,12.543868,11.819315,14.001446,12.464514,12.83178,12.412404,13.468994,13.507354,13.745086,12.667305,12.936803,12.208388,12.995514,13.546748,12.400219,13.828235,12.956895,12.791252,12.788283,14.003875,12.053089,12.397227,14.047155,13.517355,13.219289,13.429377,12.912849
Gene 23,9.766495,9.371569,8.912578,9.66636,10.692139,10.516064,10.042857,9.90185,9.440658,10.608237,10.236318,9.371428,10.309582,10.402715,9.222984,9.839751,10.670148,10.127082,9.743069,10.389178,10.651704,10.41184,10.412003,9.630794,10.500568,9.617099,10.590728,10.305696,10.064401,9.827267,10.673839,9.784549,9.676349,10.316035,9.959113,9.677677,9.994266,10.155912,10.42711,9.987754,9.711119,9.253482,9.990533,10.095013,9.611091,10.101714,10.150292,10.096895,10.23947,10.920945,10.455762,10.234302,11.133352,10.149978,10.160229,9.858813,9.50739,10.638231,9.9892,10.493338,9.61424,10.695294,9.911815,9.707952,9.983075,9.991375,9.10652,8.484137,9.666711,9.027656,9.261348,10.434407,9.972654,10.394319,9.173859,10.250484,8.703352,10.147275,10.239498,10.388767,10.660764,10.157164,10.36321,10.786199,10.228997,9.400978,10.159601,10.185626,11.144618,9.790756,9.800636,10.000486,8.838107,10.130241,10.736851,10.329025,10.071133,10.413237,10.294969,10.349854,10.058808,9.463316,9.996926,10.412005,10.048607,10.194097,10.611084,10.105008,10.005462,9.616734,10.160963,9.892145,10.552565,10.518566,9.69711,9.197049,9.733337,9.990014,9.825326,9.785154,9.911597,11.056306,9.845707,10.388247,9.264366,9.58577,9.035799,9.961241,9.868028,9.107722
Gene 24,9.044433,9.371569,9.392994,9.66636,9.273461,9.722265,9.586334,8.936533,10.11116,9.592145,8.414972,8.576291,10.140739,10.083822,10.315887,8.81528,9.183392,9.75486,9.498965,9.27084,9.857739,10.349813,9.515229,10.097271,9.217237,9.166825,9.325233,10.101939,9.671657,9.366373,9.855293,9.279961,9.282236,9.826538,10.969447,9.746279,10.139604,10.010404,9.661435,9.987754,9.531183,9.381397,9.66834,9.575209,9.611091,9.730188,8.801487,10.367484,10.334222,10.142351,9.308914,8.873121,10.063245,8.602113,9.410722,9.858813,8.530054,8.775226,9.782609,9.315665,9.49522,9.276272,9.432544,8.584436,9.737454,8.609496,9.514327,9.657976,9.439114,9.184953,9.389396,9.090324,9.82916,9.288145,9.754022,9.158396,9.516928,10.453136,9.947409,10.96085,9.599239,9.478348,8.892518,9.555592,9.703531,9.400978,10.357516,9.514336,9.030896,10.28995,9.295181,8.314251,10.322561,9.254795,10.14612,9.495665,9.061389,9.820997,9.346901,8.651224,9.859019,9.610107,10.358198,10.065244,9.223553,10.002111,10.200651,10.105008,9.747136,9.937435,8.591458,10.183056,9.705335,9.982462,9.620583,9.778826,8.994978,10.734579,10.199617,9.590043,10.041498,10.202948,8.547221,10.135335,10.002948,9.832001,9.79462,8.843535,9.817671,9.647541
Gene 25,11.635148,12.222477,11.920987,12.256194,11.970579,11.851454,12.020574,12.121783,12.174733,12.064601,11.94589,11.586745,12.276149,12.29405,12.369584,11.764327,11.776077,11.575084,11.888589,11.819561,12.511723,11.813046,11.478374,12.35695,11.472343,12.038407,12.25995,11.570017,12.227734,12.057398,11.87482,12.0139,12.083096,12.136519,13.147117,12.040704,11.453089,11.77071,12.064298,12.173274,12.111646,12.066287,12.327666,12.144234,11.438938,11.595333,12.288236,12.009324,12.079232,12.57272,11.921198,12.343805,12.442952,12.181166,11.372411,12.324624,11.618901,12.411011,12.037209,12.213063,12.1773,12.369356,11.553339,11.274143,11.915835,11.210079,11.542175,12.424827,11.525484,11.656177,11.757221,12.393387,11.640568,12.111504,11.706219,12.041914,11.623518,12.253686,12.030773,14.002472,11.86377,12.251625,11.872444,12.069916,11.94686,11.996088,12.649413,12.088539,12.112054,11.974601,11.91336,11.566909,11.372907,12.195279,12.08484,12.385334,12.371625,12.105018,12.221904,11.970799,12.03775,11.710838,12.327839,12.245434,12.376397,12.160267,12.350271,12.244443,12.332181,12.181481,12.062128,11.393958,12.219926,12.266516,11.854593,12.111587,11.832576,12.469808,12.081306,11.552131,12.04643,12.371496,11.721689,12.477808,11.852695,11.359496,11.912428,11.750418,12.163873,12.038523
Gene 26,11.466984,11.760362,11.732022,11.699836,11.453846,11.527291,12.003902,11.596021,11.892217,11.483349,12.173036,12.092362,12.008113,11.347784,11.926544,11.611614,11.66406,12.008125,11.458089,11.840037,12.112937,11.693277,12.006545,11.650087,11.919804,11.646767,12.457701,11.918943,11.257815,11.336143,11.192864,11.895683,11.873474,12.013928,12.380333,11.164087,11.943516,11.57757,11.788919,11.330362,11.707533,12.066268,12.224028,11.700081,11.755434,11.575819,12.09691,12.055999,11.825641,11.89682,11.370984,11.780002,11.711478,11.453209,12.174209,11.936706,12.345543,12.083007,11.824433,11.912234,11.969743,11.939846,11.57496,11.770946,11.900969,11.842312,11.955857,11.694285,11.883507,11.656151,11.607259,11.795456,11.764084,11.478132,11.221786,11.70337,12.073973,11.806808,11.687384,11.911616,11.726914,11.760031,11.835974,12.069916,11.566038,11.951902,12.037786,12.008045,11.601765,11.83697,11.8885,12.153096,11.984071,11.130827,11.388707,11.366807,11.733099,11.85977,11.886779,11.185114,11.848376,10.903564,11.483486,11.533079,11.980006,11.909698,11.90863,11.957481,11.942056,11.878654,11.780194,12.378164,11.568022,11.870108,11.361505,10.99757,12.348616,12.01757,11.784346,11.478804,11.367373,12.264042,12.016062,11.332802,12.424457,12.05267,11.69256,11.475821,11.745996,11.931632
Gene 27,11.279364,11.059812,10.903361,11.546096,11.024022,10.656114,11.111011,10.994236,11.33281,11.121513,11.810027,10.772578,11.31499,10.429591,11.311285,10.675252,9.981511,10.691716,11.222226,11.281097,11.10754,10.524274,11.44393,11.22428,10.422157,11.250209,10.909428,10.764008,11.035889,10.692058,10.531373,10.702983,11.011411,10.963876,9.921629,10.684554,10.816562,11.131147,10.925326,10.687986,11.062296,11.664934,11.002742,11.226826,11.325472,10.394309,11.011843,10.756436,11.09962,10.289548,10.576483,12.001861,11.257418,11.050285,11.153687,11.176919,11.247175,11.55142,10.818312,11.035245,10.954581,11.354236,11.319028,10.705084,11.234536,10.997849,11.132773,9.815651,10.922911,10.557352,10.772716,10.672291,11.38056,11.085652,10.740272,10.600617,11.626451,10.828239,10.99442,10.583465,10.599202,11.207647,10.89738,11.176181,10.778765,11.379015,11.361682,10.956207,11.128697,11.575328,10.772946,11.523146,11.695587,10.867256,11.11429,11.136818,11.037251,10.75747,11.405768,10.579693,11.071009,10.6349,10.937622,11.314763,11.278078,11.13633,11.007752,10.67155,11.199713,11.235751,11.159469,11.302432,10.739456,10.724285,10.460952,10.585044,11.222579,10.997812,10.881621,10.526532,10.644335,10.238356,11.272783,11.168241,10.112218,11.665253,10.784842,10.846739,10.927087,10.66035
Gene 28,7.41828,6.659036,6.659036,7.926957,7.309167,7.813751,7.216733,6.659036,6.659036,6.659036,7.623236,7.296329,7.914218,6.659036,6.659036,7.315537,7.177175,7.247163,7.185094,6.659036,8.207482,7.307314,6.659036,6.659036,7.57669,6.659036,6.659036,6.659036,6.659036,7.350188,6.659036,7.376185,7.854565,8.638787,6.659036,7.138959,6.659036,6.659036,7.092707,7.274628,7.957001,8.354945,7.24755,7.15399,6.659036,6.659036,6.659036,7.192225,6.659036,7.106563,6.659036,7.687579,7.411596,7.308927,8.102914,6.659036,6.659036,6.659036,7.88687,8.128155,8.448354,6.659036,6.659036,6.659036,7.136134,6.659036,6.659036,6.659036,6.659036,7.332524,7.303927,7.232599,6.659036,6.659036,6.659036,6.659036,6.659036,7.122227,7.831002,6.659036,8.775932,7.342352,6.659036,8.314176,8.86858,6.659036,7.073543,6.659036,7.690446,7.260878,7.863283,7.279553,6.659036,6.659036,6.659036,7.741056,6.659036,7.30786,6.659036,6.659036,7.676021,7.978812,7.9451,7.224711,6.659036,6.659036,6.659036,7.820751,6.659036,6.659036,8.591458,7.538971,7.390291,7.195606,7.169339,7.225402,6.659036,6.659036,6.659036,7.455027,6.659036,6.659036,7.282284,6.659036,6.659036,8.596467,6.659036,7.784619,7.056504,7.239631
Gene 29,11.009029,10.584597,11.31332,11.404055,10.835303,10.890379,11.193852,11.154143,11.012135,11.503096,11.144275,10.189199,10.800114,10.814614,10.551076,10.708569,10.370417,10.191249,10.295918,10.546973,10.816396,11.190389,10.146082,11.507407,10.989192,10.843905,10.698915,10.642438,10.672554,11.028245,11.156072,10.754813,11.006299,11.121814,11.021967,11.395287,10.333375,11.228565,10.950734,10.831361,11.04703,10.900759,10.312673,10.811244,11.130104,10.914517,10.464064,10.791909,10.896649,10.683659,10.731864,10.234302,11.587193,11.005829,11.40361,11.185422,10.952211,10.295477,10.697373,11.074393,10.844554,10.515156,10.970846,11.274143,10.192899,10.805721,10.711386,10.564796,10.629175,10.983672,10.727826,10.533777,11.356423,11.101698,10.864312,10.818665,11.238882,10.891205,10.871621,10.960826,11.053109,10.873856,10.641866,10.596896,11.047163,10.89797,11.02625,10.711395,11.273183,11.166287,10.254235,10.927505,11.692792,10.529074,11.449128,11.646241,10.610197,10.962112,10.862197,10.803003,10.913411,10.179322,11.093344,10.691361,11.052273,11.250588,10.96171,10.854481,11.052041,10.970542,10.821063,10.911988,10.61526,10.647006,11.047529,10.650394,10.299612,10.828399,10.496534,10.700073,11.002871,11.139736,10.34693,10.388247,10.769481,11.333082,11.116401,11.246819,11.0502,10.931971
Gene 30,8.573758,9.928169,9.249925,9.388604,8.602601,10.093493,8.914639,9.334333,9.000502,9.436542,9.059415,9.371428,10.255467,9.893376,8.85226,9.147046,8.81506,8.988547,9.816048,9.493992,9.073521,9.515077,9.819814,9.464184,8.698751,9.798581,9.784062,9.473904,9.371682,8.685079,9.658898,9.279961,9.786954,8.327019,10.366975,9.811767,9.994266,9.340572,9.458396,9.435993,8.948923,9.381397,9.127169,8.754692,9.073685,8.062539,9.351504,10.265255,9.910953,8.872229,10.034744,8.506996,9.011985,8.80122,8.809928,9.646075,8.129931,8.925664,8.402412,9.315665,9.49522,9.419832,9.115981,9.707952,9.983075,9.601071,9.10652,10.056489,9.439114,9.785681,9.389396,9.628917,9.391943,8.504313,9.394196,9.158396,9.028187,9.758625,9.695366,9.4268,9.433199,8.871591,9.371415,9.247341,9.126736,9.849358,9.394198,8.951181,10.30107,9.873541,9.135313,8.541533,8.653889,8.99133,10.14612,9.604267,9.552392,9.726428,8.925227,10.210211,9.424758,7.978812,9.193943,9.515231,9.895788,9.518792,9.367289,9.37439,8.6292,8.431953,10.0999,9.350994,8.234468,9.119829,9.265997,8.785189,9.17596,9.395496,8.771368,9.590043,9.229194,9.391373,8.916762,7.275511,10.140672,8.914126,8.423043,9.566009,8.605671,9.455131
Gene 31,13.866849,14.010603,13.444157,13.728401,13.77562,13.62328,13.542113,13.787554,13.60737,12.883885,13.849104,13.826351,13.7708,13.501621,13.697121,14.180034,13.880259,13.981332,13.589738,14.021906,13.908044,14.034798,13.653651,13.447182,13.724174,13.76188,13.592264,13.674884,13.499873,13.960221,13.749874,13.795851,14.138125,14.322951,12.923811,13.5395,14.036436,14.099912,13.459414,13.489691,14.200286,13.76367,14.108395,13.945505,13.604548,13.9222,13.522374,13.178928,13.535874,13.068678,14.383277,13.78125,13.967367,13.832968,14.015489,14.270993,13.665543,14.093791,13.877576,13.672701,13.872295,13.716975,13.493966,13.621234,13.636654,13.72236,14.284377,13.891888,14.447484,13.740683,14.049908,14.160026,14.283036,14.09741,14.54634,14.128949,14.479113,13.711586,13.849057,13.359132,13.858903,13.822626,14.272666,14.21871,13.901729,13.991068,13.679301,14.362004,13.515053,13.547867,13.940216,13.543619,13.0846,13.743348,13.679135,13.489606,13.718112,13.880325,13.841476,13.926662,14.231785,14.143301,14.037904,13.80046,13.030754,14.051917,13.336242,13.821746,13.702324,13.750489,13.807235,13.840036,13.920933,13.532288,13.648081,14.049924,14.082989,13.58339,14.232401,13.766997,13.976348,13.641474,14.640879,13.394539,13.222341,13.928669,14.213005,13.840847,14.24601,13.922101
Gene 32,11.94788,11.536327,12.209024,12.414993,11.647391,11.827055,11.844657,12.096395,11.784251,11.579486,11.94589,11.533134,11.719199,11.77356,11.545883,11.4408,11.584238,11.501067,12.233103,11.975773,11.734796,12.04603,12.006545,12.232865,11.936435,11.523215,11.356986,11.432046,11.71741,11.674426,11.363941,11.092381,11.567439,11.602108,11.711307,11.769518,11.425003,11.701277,11.759729,11.41804,11.205531,11.460076,11.669333,11.991402,11.87235,11.725008,11.84954,12.500448,12.092847,11.868737,11.552673,11.822485,11.554373,11.392783,11.056335,10.87906,11.135628,11.983584,11.837856,11.531689,11.617522,11.325494,11.900202,11.30672,12.233167,11.180389,10.823149,12.105311,11.883507,11.423333,11.469161,11.713051,10.898215,11.803089,11.33256,11.753365,11.036872,11.591182,11.572129,11.743366,11.361248,11.708177,11.63847,11.055173,11.650669,11.810596,11.990867,11.420082,11.626047,11.773713,11.81124,11.782446,12.218022,12.029219,12.08484,11.567943,11.926128,11.119249,11.907586,11.185114,11.516058,11.538212,11.57799,11.60225,12.042015,11.87274,11.435093,11.710757,12.367104,11.312922,11.454027,11.438779,12.048778,12.096957,11.99762,11.359531,11.720399,11.756256,11.000922,11.298775,11.463225,11.558879,11.521864,11.919012,11.540589,11.825196,11.69256,11.699542,11.849876,11.553222
Gene 33,9.878008,8.453457,10.453533,10.275528,10.150579,10.516064,10.709823,10.513955,10.050309,10.779939,10.449626,10.321647,10.016093,9.317173,9.971288,9.288111,9.476554,9.251897,9.951786,9.857574,10.068439,9.908397,9.62406,10.153115,10.147548,9.617099,9.784062,9.356759,10.427275,9.681357,8.395892,9.554203,9.282236,9.796029,11.589723,10.250084,9.550129,9.340572,10.976336,10.442752,10.015064,10.394444,9.368474,9.575209,9.073685,9.799127,9.496416,10.155225,10.084542,11.014243,9.766907,10.031942,10.238755,10.221211,10.23151,9.253315,9.960578,10.11931,8.888621,10.739416,9.365491,9.550391,9.842197,9.89097,10.332392,9.303459,9.324785,10.141016,9.557396,9.079881,9.811332,10.151155,9.75168,10.462893,9.049634,9.546508,8.703352,10.241475,10.037067,11.274239,9.245535,9.478348,9.151747,9.064387,9.345634,10.030228,10.563946,9.661938,10.671452,9.873541,9.903483,9.331293,11.280478,10.715595,9.992189,9.495665,9.061389,9.820997,10.017165,9.882383,9.495386,9.299878,10.303925,9.515231,9.895788,10.515102,10.09109,9.733437,10.005462,10.199651,9.57988,9.892145,10.015342,10.275274,10.086646,10.307378,9.94775,10.043162,9.158169,9.590043,10.10231,10.873409,9.210686,9.828458,10.588719,9.905549,9.692759,9.675421,9.655111,9.969139
Gene 34,6.659036,7.352526,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.307314,6.659036,7.172838,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.498462,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.225922,6.659036,6.659036,6.659036,7.150648,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.265014,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.829363,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.617626,6.659036,6.659036,6.659036,6.659036
Gene 35,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.574342,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036
Gene 36,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,7.324646,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036,6.659036
